run_name,st1_frequency_hz,st2_frequency_hz,st3_frequency_hz,mean_overlap_count,std_overlap_count,min_overlap_count,max_overlap_count,valid_trial_count,trial_indices_used,trial_overlap_counts,high_threshold_v,fixed_st_4_frequency_name,fixed_st_4_frequency_hz
st1_1_hz__st2_241_hz__st3_511_hz,1,241,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_241_hz__st3_541_hz,1,241,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_241_hz__st3_571_hz,1,241,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_1_hz,1,271,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_31_hz,1,271,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_61_hz,1,271,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_91_hz,1,271,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_121_hz,1,271,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_151_hz,1,271,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_181_hz,1,271,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_211_hz,1,271,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_241_hz,1,271,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_271_hz,1,271,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_301_hz,1,271,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_331_hz,1,271,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_361_hz,1,271,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_391_hz,1,271,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_421_hz,1,271,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_451_hz,1,271,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_481_hz,1,271,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_511_hz,1,271,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_541_hz,1,271,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_271_hz__st3_571_hz,1,271,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_1_hz,1,301,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_31_hz,1,301,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_61_hz,1,301,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_91_hz,1,301,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_121_hz,1,301,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_151_hz,1,301,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_181_hz,1,301,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_211_hz,1,301,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_241_hz,1,301,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_271_hz,1,301,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_301_hz,1,301,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_331_hz,1,301,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_361_hz,1,301,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_391_hz,1,301,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_421_hz,1,301,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_451_hz,1,301,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_481_hz,1,301,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_511_hz,1,301,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_541_hz,1,301,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_301_hz__st3_571_hz,1,301,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_1_hz,1,331,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_31_hz,1,331,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_61_hz,1,331,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_91_hz,1,331,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_121_hz,1,331,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_151_hz,1,331,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_181_hz,1,331,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_211_hz,1,331,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_241_hz,1,331,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_271_hz,1,331,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_301_hz,1,331,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_331_hz,1,331,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_361_hz,1,331,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_391_hz,1,331,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_421_hz,1,331,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_451_hz,1,331,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_481_hz,1,331,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_511_hz,1,331,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_541_hz,1,331,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_331_hz__st3_571_hz,1,331,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_1_hz,1,361,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_31_hz,1,361,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_61_hz,1,361,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_91_hz,1,361,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_121_hz,1,361,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_151_hz,1,361,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_181_hz,1,361,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_211_hz,1,361,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_241_hz,1,361,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_271_hz,1,361,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_301_hz,1,361,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_331_hz,1,361,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_361_hz,1,361,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_391_hz,1,361,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_421_hz,1,361,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_451_hz,1,361,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_481_hz,1,361,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_511_hz,1,361,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_541_hz,1,361,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_361_hz__st3_571_hz,1,361,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_1_hz,1,391,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_31_hz,1,391,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_61_hz,1,391,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_91_hz,1,391,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_121_hz,1,391,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_151_hz,1,391,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_181_hz,1,391,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_211_hz,1,391,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_241_hz,1,391,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_271_hz,1,391,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_301_hz,1,391,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_331_hz,1,391,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_361_hz,1,391,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_391_hz,1,391,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_421_hz,1,391,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_451_hz,1,391,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_481_hz,1,391,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_511_hz,1,391,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_541_hz,1,391,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_391_hz__st3_571_hz,1,391,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_1_hz,1,421,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_31_hz,1,421,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_61_hz,1,421,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_91_hz,1,421,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_121_hz,1,421,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_151_hz,1,421,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_181_hz,1,421,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_211_hz,1,421,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_241_hz,1,421,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_271_hz,1,421,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_301_hz,1,421,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_331_hz,1,421,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_361_hz,1,421,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_391_hz,1,421,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_421_hz,1,421,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_451_hz,1,421,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_481_hz,1,421,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_511_hz,1,421,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_541_hz,1,421,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_421_hz__st3_571_hz,1,421,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_1_hz,1,451,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_31_hz,1,451,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_61_hz,1,451,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_91_hz,1,451,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_121_hz,1,451,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_151_hz,1,451,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_181_hz,1,451,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_211_hz,1,451,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_241_hz,1,451,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_271_hz,1,451,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_301_hz,1,451,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_331_hz,1,451,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_361_hz,1,451,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_391_hz,1,451,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_421_hz,1,451,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_451_hz,1,451,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_481_hz,1,451,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_511_hz,1,451,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_541_hz,1,451,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_451_hz__st3_571_hz,1,451,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_1_hz,1,481,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_31_hz,1,481,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_61_hz,1,481,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_91_hz,1,481,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_121_hz,1,481,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_151_hz,1,481,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_181_hz,1,481,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_211_hz,1,481,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_241_hz,1,481,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_271_hz,1,481,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_301_hz,1,481,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_331_hz,1,481,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_361_hz,1,481,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_391_hz,1,481,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_421_hz,1,481,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_451_hz,1,481,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_481_hz,1,481,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_511_hz,1,481,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_541_hz,1,481,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_481_hz__st3_571_hz,1,481,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_1_hz,1,511,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_31_hz,1,511,31,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_61_hz,1,511,61,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_91_hz,1,511,91,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_121_hz,1,511,121,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_151_hz,1,511,151,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_181_hz,1,511,181,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_211_hz,1,511,211,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_241_hz,1,511,241,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_271_hz,1,511,271,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_301_hz,1,511,301,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_331_hz,1,511,331,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_361_hz,1,511,361,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_391_hz,1,511,391,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_421_hz,1,511,421,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_451_hz,1,511,451,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_481_hz,1,511,481,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_511_hz,1,511,511,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_541_hz,1,511,541,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_511_hz__st3_571_hz,1,511,571,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
st1_1_hz__st2_541_hz__st3_1_hz,1,541,1,0.0,0.0,0,0,5,1;2;3;4;5,0;0;0;0;0,0.9,1_hz,1
